date,delivery_month,expiry,bdays_to_expiry,calendar_days_to_expiry,ret,abs_ret,r2,month,year,near_expiry_5bd,far_expiry_15bd,log_abs_ret,lag_log_abs_ret,bucket
2011-06-08,2011-07,2011-06-28,14,20,0.003306527271211739,0.003306527271211739,1.0933122595266948e-05,6,2011,0,0,-5.7115544167448355,-7.094966139478234,mid_6_14bd
2011-06-09,2011-07,2011-06-28,13,19,-0.03634479163583395,0.03634479163583395,0.0013209438790521854,6,2011,0,0,-3.314676855134472,-5.7115544167448355,mid_6_14bd
2011-06-10,2011-07,2011-06-28,12,18,0.017602020622725797,0.017602020622725797,0.00030983113000286426,6,2011,0,0,-4.0396847653728996,-3.314676855134472,mid_6_14bd
2011-06-13,2011-07,2011-06-28,11,15,-0.023610596392339214,0.023610596392339214,0.0005574602620019415,6,2011,0,0,-3.746017315077789,-4.0396847653728996,mid_6_14bd
2011-06-14,2011-07,2011-06-28,10,14,-0.014089332214040538,0.014089332214040538,0.00019850928223760046,6,2011,0,0,-4.262266375348047,-3.746017315077789,mid_6_14bd
2011-06-15,2011-07,2011-06-28,9,13,-0.0008734899193382675,0.0008734899193382675,7.629846391855731e-07,6,2011,0,0,-7.041869790915377,-4.262266375348047,mid_6_14bd
2011-06-16,2011-07,2011-06-28,8,12,-0.0367156504807978,0.0367156504807978,0.0013480389902281078,6,2011,0,0,-3.304524935233645,-7.041869790915377,mid_6_14bd
2011-06-17,2011-07,2011-06-28,7,11,-0.019916045745034205,0.019916045745034205,0.000396648878118295,6,2011,0,0,-3.9161793437962813,-3.304524935233645,mid_6_14bd
2011-06-20,2011-07,2011-06-28,6,8,-0.001851400033799543,0.001851400033799543,3.427682085152949e-06,6,2011,0,0,-6.291273165111325,-3.9161793437962813,mid_6_14bd
2011-06-21,2011-07,2011-06-28,5,7,0.016312848771530896,0.016312848771530896,0.00026610903504283706,6,2011,1,0,-4.1157409140050625,-6.291273165111325,near_0_5bd
2011-06-22,2011-07,2011-06-28,4,6,-0.016312848771530906,0.016312848771530906,0.0002661090350428374,6,2011,1,0,-4.115740914005062,-4.1157409140050625,near_0_5bd
2011-06-23,2011-07,2011-06-28,3,5,-0.029144266271527816,0.029144266271527816,0.0008493882565057139,6,2011,1,0,-3.5354627714300184,-4.115740914005062,near_0_5bd
2011-06-24,2011-07,2011-06-28,2,4,0.008549150161173845,0.008549150161173845,7.308796847829878e-05,6,2011,1,0,-4.761806433477299,-3.5354627714300184,near_0_5bd
2011-06-27,2011-07,2011-06-28,1,1,0.006364181759616483,0.006364181759616483,4.0502809469435145e-05,6,2011,1,0,-5.056912491274203,-4.761806433477299,near_0_5bd
2011-06-28,2011-07,2011-06-28,0,0,0.02345395634395757,0.02345395634395757,0.0005500880681842675,6,2011,1,0,-3.752673448471511,-5.056912491274203,near_0_5bd
2011-06-29,2011-08,2011-07-27,20,28,-0.009686380446499832,0.009686380446499832,9.382596615433427e-05,6,2011,0,1,-4.6369312253852915,-3.752673448471511,far_15plus_bd
2011-06-30,2011-08,2011-07-27,19,27,0.013580601028832849,0.013580601028832849,0.00018443272430433583,6,2011,0,1,-4.299039267715891,-4.6369312253852915,far_15plus_bd
2011-07-01,2011-08,2011-07-27,18,26,-0.014508073145810697,0.014508073145810697,0.00021048418640419347,7,2011,0,1,-4.232981091051779,-4.299039267715891,far_15plus_bd
2011-07-05,2011-08,2011-07-27,16,22,0.011990009226997098,0.011990009226997098,0.00014376032126347553,7,2011,0,1,-4.423598141091592,-4.232981091051779,far_15plus_bd
2011-07-06,2011-08,2011-07-27,15,21,-0.034035898332612856,0.034035898332612856,0.0011584423753079585,7,2011,0,1,-3.38031009774186,-4.423598141091592,far_15plus_bd
2011-07-07,2011-08,2011-07-27,14,20,-0.020120465964624083,0.020120465964624083,0.0004048331506335961,7,2011,0,0,-3.905968075340022,-3.38031009774186,mid_6_14bd
2011-07-08,2011-08,2011-07-27,13,19,0.017270764672287504,0.017270764672287504,0.00029827931236553414,7,2011,0,0,-4.058682210672112,-3.905968075340022,mid_6_14bd
2011-07-11,2011-08,2011-07-27,12,16,0.019546173396618616,0.019546173396618616,0.00038205289445068135,7,2011,0,0,-3.9349245862970994,-4.058682210672112,mid_6_14bd
2011-07-12,2011-08,2011-07-27,11,15,0.010439736338225963,0.010439736338225963,0.00010898809481167564,7,2011,0,0,-4.562040168533388,-3.9349245862970994,mid_6_14bd
2011-07-13,2011-08,2011-07-27,10,14,0.01602591403313618,0.01602591403313618,0.00025682992059747117,7,2011,0,0,-4.13348584286253,-4.562040168533388,mid_6_14bd
2011-07-14,2011-08,2011-07-27,9,13,-0.005694149614595636,0.005694149614595636,3.2423339833399625e-05,7,2011,0,0,-5.168140411208472,-4.13348584286253,mid_6_14bd
2011-07-15,2011-08,2011-07-27,8,12,0.037655776834813304,0.037655776834813304,0.0014179575290332621,7,2011,0,0,-3.27924234532093,-5.168140411208472,mid_6_14bd
2011-07-18,2011-08,2011-07-27,7,9,0.0,0.0,0.0,7,2011,0,0,-13.815510557964274,-3.27924234532093,mid_6_14bd
2011-07-19,2011-08,2011-07-27,6,8,-0.002863755993850348,0.002863755993850348,8.201098392313794e-06,7,2011,0,0,-5.855272100382971,-13.815510557964274,mid_6_14bd
2011-07-20,2011-08,2011-07-27,5,7,-0.007306573499359719,0.007306573499359719,5.3386016301545725e-05,7,2011,1,0,-4.918844002957649,-5.855272100382971,near_0_5bd
2011-07-21,2011-08,2011-07-27,4,6,-0.0236098699789486,0.0236098699789486,0.0005574259604228584,7,2011,1,0,-3.746048080662329,-4.918844002957649,near_0_5bd
2011-07-22,2011-08,2011-07-27,3,5,0.00090975372490102,0.00090975372490102,8.276518399712807e-07,7,2011,1,0,-7.00123803215696,-3.746048080662329,near_0_5bd
2011-07-25,2011-08,2011-07-27,2,2,-0.002959594867025775,0.002959594867025775,8.759201776925314e-06,7,2011,1,0,-5.822365062247861,-7.00123803215696,near_0_5bd
2011-07-26,2011-08,2011-07-27,1,1,-0.003654702735555198,0.003654702735555198,1.3356852085274648e-05,7,2011,1,0,-5.611466937351541,-5.822365062247861,near_0_5bd
2011-07-27,2011-08,2011-07-27,0,0,0.0,0.0,0.0,7,2011,1,0,-13.815510557964274,-5.611466937351541,near_0_5bd
2011-07-28,2011-09,2011-08-29,22,32,-0.029256772055201375,0.029256772055201375,0.000855958711090012,7,2011,0,1,-3.531610029310328,-13.815510557964274,far_15plus_bd
2011-07-29,2011-09,2011-08-29,21,31,-0.023603426878750562,0.023603426878750562,0.0005571217604205246,7,2011,0,1,-3.746321004933353,-3.531610029310328,far_15plus_bd
2011-08-01,2011-09,2011-08-29,20,28,0.010320557298373022,0.010320557298373022,0.00010651390294900065,8,2011,0,1,-4.573520629307994,-3.746321004933353,far_15plus_bd
2011-08-02,2011-09,2011-08-29,19,27,-0.00791086248126523,0.00791086248126523,6.258174519748987e-05,8,2011,0,1,-4.839392065845989,-4.573520629307994,far_15plus_bd
2011-08-03,2011-09,2011-08-29,18,26,-0.015767471440538857,0.015767471440538857,0.0002486131556282085,8,2011,0,1,-4.149742811015831,-4.839392065845989,far_15plus_bd
2011-08-04,2011-09,2011-08-29,17,25,-0.03711051302120219,0.03711051302120219,0.0013771901766968173,8,2011,0,1,-3.293828033487665,-4.149742811015831,far_15plus_bd
2011-08-05,2011-09,2011-08-29,16,24,0.0,0.0,0.0,8,2011,0,1,-13.815510557964274,-3.293828033487665,far_15plus_bd
2011-08-08,2011-09,2011-08-29,15,21,-0.0015236270131064556,0.0015236270131064556,2.3214392750676997e-06,8,2011,0,1,-6.48600548040725,-13.815510557964274,far_15plus_bd
2011-08-09,2011-09,2011-08-29,14,20,0.01488235715949284,0.01488235715949284,0.0002214845546227078,8,2011,0,0,-4.207511659467239,-6.48600548040725,mid_6_14bd
2011-08-10,2011-09,2011-08-29,13,19,0.0022508012042913787,0.0022508012042913787,5.066106061239521e-06,8,2011,0,0,-6.096024847782624,-4.207511659467239,mid_6_14bd
2011-08-11,2011-09,2011-08-29,12,18,0.0258922180872655,0.0258922180872655,0.0006704069574785186,8,2011,0,0,-3.653774194477848,-6.096024847782624,mid_6_14bd
2011-08-12,2011-09,2011-08-29,11,17,-0.011753284259071352,0.011753284259071352,0.00013813969087453443,8,2011,0,0,-4.443537487055576,-3.653774194477848,mid_6_14bd
2011-08-15,2011-09,2011-08-29,10,14,-0.00890648501109334,0.00890648501109334,7.932547525283034e-05,8,2011,0,0,-4.720863343214485,-4.443537487055576,mid_6_14bd
2011-08-16,2011-09,2011-08-29,9,13,-0.023128292112345593,0.023128292112345593,0.0005349178960339873,8,2011,0,0,-3.766655407947911,-4.720863343214485,mid_6_14bd
2011-08-17,2011-09,2011-08-29,8,12,0.0002543333613502237,0.0002543333613502237,6.468545869570346e-08,8,2011,0,0,-8.272940567165074,-3.766655407947911,mid_6_14bd
2011-08-18,2011-09,2011-08-29,7,11,-0.010479361725534335,0.010479361725534335,0.00010981702217459396,8,2011,0,0,-4.558252084889636,-8.272940567165074,mid_6_14bd
2011-08-19,2011-09,2011-08-29,6,10,0.012257583800492489,0.012257583800492489,0.0001502483606260959,8,2011,0,0,-4.401528868972369,-4.558252084889636,mid_6_14bd
2011-08-22,2011-09,2011-08-29,5,7,-0.013028698353497252,0.013028698353497252,0.00016974698078642202,8,2011,1,0,-4.340524038267055,-4.401528868972369,near_0_5bd
2011-08-23,2011-09,2011-08-29,4,6,0.026390796244549552,0.026390796244549552,0.0006964741264213307,8,2011,1,0,-3.634702065434645,-4.340524038267055,near_0_5bd
2011-08-24,2011-09,2011-08-29,3,5,-0.017941125457233875,0.017941125457233875,0.0003218839826722054,8,2011,1,0,-4.020603953492172,-3.634702065434645,near_0_5bd
2011-08-25,2011-09,2011-08-29,2,4,0.0022921347174826674,0.0022921347174826674,5.2538815630893475e-06,8,2011,1,0,-6.077835525204326,-4.020603953492172,near_0_5bd
2011-08-26,2011-09,2011-08-29,1,3,0.0,0.0,0.0,8,2011,1,0,-13.815510557964274,-6.077835525204326,near_0_5bd
2011-08-29,2011-09,2011-08-29,0,0,-0.019004136581561453,0.019004136581561453,0.0003611572072106422,8,2011,1,0,-3.9630459899547277,-13.815510557964274,near_0_5bd
2011-08-30,2011-10,2011-09-28,21,29,0.013391857914891624,0.013391857914891624,0.00017934185841264545,8,2011,0,1,-4.313033705541691,-3.9630459899547277,far_15plus_bd
2011-08-31,2011-10,2011-09-28,20,28,0.036422457247124305,0.036422457247124305,0.001326595391918598,8,2011,0,1,-3.3125422820291504,-4.313033705541691,far_15plus_bd
2011-09-01,2011-10,2011-09-28,19,27,-0.0009870953510820461,0.0009870953510820461,9.743572321277879e-07,9,2011,0,1,-6.9197313556807645,-3.3125422820291504,far_15plus_bd
2011-09-02,2011-10,2011-09-28,18,26,-0.04494576421774816,0.04494576421774816,0.0020201217211174107,9,2011,0,1,-3.1022765069126357,-6.9197313556807645,far_15plus_bd
2011-09-06,2011-10,2011-09-28,16,22,0.016901807018661792,0.016901807018661792,0.00028567108049608504,9,2011,0,1,-4.080275575066682,-3.1022765069126357,far_15plus_bd
2011-09-07,2011-10,2011-09-28,15,21,0.0005077668184132202,0.0005077668184132202,2.5782714188148414e-07,9,2011,0,1,-7.583520763447799,-4.080275575066682,far_15plus_bd
2011-09-08,2011-10,2011-09-28,14,20,0.010101086255878002,0.010101086255878002,0.00010203194354868746,9,2011,0,0,-4.595013316477579,-7.583520763447799,mid_6_14bd
2011-09-09,2011-10,2011-09-28,13,19,-0.016466504389712068,0.016466504389712068,0.0002711457668164068,9,2011,0,0,-4.106366270881248,-4.595013316477579,mid_6_14bd
2011-09-12,2011-10,2011-09-28,12,16,-0.007692338334116885,0.007692338334116885,5.9172069046524136e-05,9,2011,0,0,-4.867400475995366,-4.106366270881248,mid_6_14bd
2011-09-13,2011-10,2011-09-28,11,15,0.024158842723829017,0.024158842723829017,0.0005836496817547063,9,2011,0,0,-3.7230634157120006,-4.867400475995366,mid_6_14bd
2011-09-14,2011-10,2011-09-28,10,14,0.014715320992788225,0.014715320992788225,0.00021654067192079384,9,2011,0,0,-4.218798129474901,-3.7230634157120006,mid_6_14bd
2011-09-15,2011-10,2011-09-28,9,13,-0.04067758285078722,0.04067758285078722,0.0016546657465826588,9,2011,0,0,-3.2020535449182383,-4.218798129474901,mid_6_14bd
2011-09-16,2011-10,2011-09-28,8,12,-0.01795287072823061,0.01795287072823061,0.00032230556738455947,9,2011,0,0,-4.019949547838951,-3.2020535449182383,mid_6_14bd
2011-09-19,2011-10,2011-09-28,7,9,0.0052369799964427,0.0052369799964427,2.7425959483140985e-05,9,2011,0,0,-5.251819351834283,-4.019949547838951,mid_6_14bd
2011-09-20,2011-10,2011-09-28,6,8,-0.008129033496692549,0.008129033496692549,6.608118559034949e-05,9,2011,0,0,-4.812190235296521,-5.251819351834283,mid_6_14bd
2011-09-21,2011-10,2011-09-28,5,7,-0.018066399232940736,0.018066399232940736,0.00032639478124400165,9,2011,1,0,-4.013646112077943,-4.812190235296521,near_0_5bd
2011-09-22,2011-10,2011-09-28,4,6,-0.006725000613367414,0.006725000613367414,4.5225633249792096e-05,9,2011,1,0,-5.0017745744705735,-4.013646112077943,near_0_5bd
2011-09-23,2011-10,2011-09-28,3,5,-0.0010801914515573131,0.0010801914515573131,1.1668135720174951e-06,9,2011,1,0,-6.8296916500330145,-5.0017745744705735,near_0_5bd
2011-09-26,2011-10,2011-09-28,2,2,0.021649940678904564,0.021649940678904564,0.0004687199314000866,9,2011,1,0,-3.8327063761054996,-6.8296916500330145,near_0_5bd
2011-09-27,2011-10,2011-09-28,1,1,0.01182819364230136,0.01182819364230136,0.00013990616483977833,9,2011,1,0,-4.437184765419687,-3.8327063761054996,near_0_5bd
2011-09-28,2011-10,2011-09-28,0,0,-0.01792819969901836,0.01792819969901836,0.000321420344447882,9,2011,1,0,-4.021324627106467,-4.437184765419687,near_0_5bd
2011-09-29,2011-11,2011-10-27,20,28,-0.0031974671143405273,0.0031974671143405273,1.0223795947289139e-05,9,2011,0,1,-5.745083610715017,-4.021324627106467,far_15plus_bd
2011-09-30,2011-11,2011-10-27,19,27,-0.02185439497094269,0.02185439497094269,0.00047761457954596516,9,2011,0,1,-3.823307478492359,-5.745083610715017,far_15plus_bd
2011-10-03,2011-11,2011-10-27,18,24,-0.013456137795517622,0.013456137795517622,0.00018106764437195784,10,2011,0,1,-4.308245622584468,-3.823307478492359,far_15plus_bd
2011-10-04,2011-11,2011-10-27,17,23,0.005789101795919021,0.005789101795919021,3.351369960351284e-05,10,2011,0,1,-5.151605406218619,-4.308245622584468,far_15plus_bd
2011-10-05,2011-11,2011-10-27,16,22,-0.01886850614958903,0.01886850614958903,0.000356020524317079,10,2011,0,1,-3.9702080911371,-5.151605406218619,far_15plus_bd
2011-10-06,2011-11,2011-10-27,15,21,0.007812572219243056,0.007812572219243056,6.103628468088838e-05,10,2011,0,1,-4.851893029273611,-3.9702080911371,far_15plus_bd
2011-10-07,2011-11,2011-10-27,14,20,-0.03305855582406701,0.03305855582406701,0.001092868113172955,10,2011,0,0,-3.409444622128184,-4.851893029273611,mid_6_14bd
2011-10-10,2011-11,2011-10-27,13,17,0.017089548401019512,0.017089548401019512,0.0002920526645507886,10,2011,0,0,-4.069229693368922,-3.409444622128184,mid_6_14bd
2011-10-11,2011-11,2011-10-27,12,16,0.020959283235016998,0.020959283235016998,0.00043929155372566457,10,2011,0,0,-3.865125906499557,-4.069229693368922,mid_6_14bd
2011-10-12,2011-11,2011-10-27,11,15,-0.03575323941160737,0.03575323941160737,0.0012782941284237147,10,2011,0,0,-3.3310864319326923,-3.865125906499557,mid_6_14bd
2011-10-13,2011-11,2011-10-27,10,14,0.011965902605457148,0.011965902605457148,0.00014318282516328617,10,2011,0,0,-4.4256105560169114,-3.3310864319326923,mid_6_14bd
2011-10-14,2011-11,2011-10-27,9,13,0.04756223215731397,0.04756223215731397,0.002262165927786231,10,2011,0,0,-3.0456952498952385,-4.4256105560169114,mid_6_14bd
2011-10-17,2011-11,2011-10-27,8,10,-0.004059024606442201,0.004059024606442201,1.6475680755703264e-05,10,2011,0,0,-5.506566244686812,-3.0456952498952385,mid_6_14bd
2011-10-18,2011-11,2011-10-27,7,9,-0.03729198634468219,0.03729198634468219,0.001390692245531963,10,2011,0,0,-3.2889500036675443,-5.506566244686812,mid_6_14bd
2011-10-19,2011-11,2011-10-27,6,8,0.009245056085662975,0.009245056085662975,8.547106202705401e-05,10,2011,0,0,-4.683558187496477,-3.2889500036675443,mid_6_14bd
2011-10-20,2011-11,2011-10-27,5,7,0.012195314194216779,0.012195314194216779,0.00014872568829566522,10,2011,1,0,-4.406621488117058,-4.683558187496477,near_0_5bd
2011-10-21,2011-11,2011-10-27,4,6,-0.00027556576304941464,0.00027556576304941464,7.593648976500613e-08,10,2011,1,0,-8.193061924234875,-4.406621488117058,near_0_5bd
2011-10-24,2011-11,2011-10-27,3,3,-0.00691274889095261,0.00691274889095261,4.778609722936654e-05,10,2011,1,0,-4.9742432570672435,-8.193061924234875,near_0_5bd
2011-10-25,2011-11,2011-10-27,2,2,0.0148721827338196,0.0148721827338196,0.00022118181926812183,10,2011,1,0,-4.208195504168687,-4.9742432570672435,near_0_5bd
2011-10-26,2011-11,2011-10-27,1,1,-0.01876436929108274,0.01876436929108274,0.000352101554892129,10,2011,1,0,-3.975742166808209,-4.208195504168687,near_0_5bd
2011-10-27,2011-11,2011-10-27,0,0,-0.018555490544062685,0.018555490544062685,0.0003443062293307997,10,2011,1,0,-3.9869356565688836,-3.975742166808209,near_0_5bd
2011-10-28,2011-12,2011-11-28,21,31,0.10726000397557874,0.10726000397557874,0.011504708452841166,10,2011,0,1,-2.2324901252662537,-3.9869356565688836,far_15plus_bd
2011-10-31,2011-12,2011-11-28,20,28,0.0028000318221295607,0.0028000318221295607,7.840178204938188e-06,10,2011,0,1,-5.877767421779925,-2.2324901252662537,far_15plus_bd
2011-11-01,2011-12,2011-11-28,19,27,-0.03966822567294262,0.03966822567294262,0.001573568128039504,11,2011,0,1,-3.2271795638563168,-5.877767421779925,far_15plus_bd
2011-11-02,2011-12,2011-11-28,18,26,-0.008499341085890792,0.008499341085890792,7.223879889431125e-05,11,2011,0,1,-4.767648988539105,-3.2271795638563168,far_15plus_bd
2011-11-03,2011-12,2011-11-28,17,25,0.007705642788846683,0.007705642788846683,5.9376930789304887e-05,11,2011,0,1,-4.865672622183912,-4.767648988539105,far_15plus_bd
2011-11-04,2011-12,2011-11-28,16,24,0.001322543758558116,0.001322543758558116,1.7491219933010285e-06,11,2011,0,1,-6.627442474087263,-4.865672622183912,far_15plus_bd
2011-11-07,2011-12,2011-11-28,15,21,-0.023266163019705455,0.023266163019705455,0.0005413143416595097,11,2011,0,1,-3.760712224884307,-6.627442474087263,far_15plus_bd
2011-11-08,2011-12,2011-11-28,14,20,0.01317040579643077,0.01317040579643077,0.00017345958884265722,11,2011,0,0,-4.329707026597705,-3.760712224884307,mid_6_14bd
2011-11-09,2011-12,2011-11-28,13,19,-0.025146637257290345,0.025146637257290345,0.0006323533653497429,11,2011,0,0,-3.682991332881787,-4.329707026597705,mid_6_14bd
2011-11-10,2011-12,2011-11-28,12,18,-0.0008218110393247,0.0008218110393247,6.753733843559435e-07,11,2011,0,0,-7.1027839834977655,-3.682991332881787,mid_6_14bd
2011-11-11,2011-12,2011-11-28,11,17,-0.017973612134870167,0.017973612134870167,0.0003230507331747521,11,2011,0,0,-4.018794953640094,-7.1027839834977655,mid_6_14bd
2011-11-14,2011-12,2011-11-28,10,14,-0.03578915471397012,0.03578915471397012,0.0012808635951404898,11,2011,0,0,-3.330082431386775,-4.018794953640094,mid_6_14bd
2011-11-15,2011-12,2011-11-28,9,13,-0.015739147666786104,0.015739147666786104,0.00024772076927689847,11,2011,0,0,-4.15154065441134,-3.330082431386775,mid_6_14bd
2011-11-16,2011-12,2011-11-28,8,12,-0.017783498146056686,0.017783498146056686,0.0003162528063108016,11,2011,0,0,-4.02942809180067,-4.15154065441134,mid_6_14bd
2011-11-17,2011-12,2011-11-28,7,11,0.01954459101315335,0.01954459101315335,0.0003819910378714347,11,2011,0,0,-3.9350055416089083,-4.02942809180067,mid_6_14bd
2011-11-18,2011-12,2011-11-28,6,10,-0.027953083794231323,0.027953083794231323,0.0007813748936073179,11,2011,0,0,-3.577191979348208,-3.9350055416089083,mid_6_14bd
2011-11-21,2011-12,2011-11-28,5,7,0.02472201727994747,0.02472201727994747,0.0006111781383900213,11,2011,1,0,-3.7000205955908467,-3.577191979348208,near_0_5bd
2011-11-22,2011-12,2011-11-28,4,6,0.00469623190090569,0.00469623190090569,2.2054594067084268e-05,11,2011,1,0,-5.3607819010236835,-3.7000205955908467,near_0_5bd
2011-11-23,2011-12,2011-11-28,3,5,0.013091118242432708,0.013091118242432708,0.00017137737683735443,11,2011,1,0,-4.335744890728572,-5.3607819010236835,near_0_5bd
2011-11-25,2011-12,2011-11-28,1,3,0.02342295488222197,0.02342295488222197,0.000548634815414606,11,2011,1,0,-3.7539960673397403,-4.335744890728572,near_0_5bd
2011-11-28,2011-12,2011-11-28,0,0,-0.051560788485793194,0.051560788485793194,0.002658514909276704,11,2011,1,0,-2.96497441404585,-3.7539960673397403,near_0_5bd
2011-11-29,2012-01,2011-12-28,21,29,0.07692795839751514,0.07692795839751514,0.005917910783209819,11,2011,0,1,-2.564872901216693,-2.96497441404585,far_15plus_bd
2011-11-30,2012-01,2011-12-28,20,28,-0.023111134833421483,0.023111134833421483,0.0005341245532885879,11,2011,0,1,-3.7673974819211717,-2.564872901216693,far_15plus_bd
2011-12-01,2012-01,2011-12-28,19,27,0.02723148267964097,0.02723148267964097,0.0007415536489315861,12,2011,0,1,-3.603344802025833,-3.7673974819211717,far_15plus_bd
